customer_id,nome,email,numero_conta,data_nascimento,cidade,country,gender,age,credit_score,tenure,balance,limite_credito,products_number,credit_card,active_member,estimated_salary,churn
15659962.0,Gustavo Pinto Ribeiro,gustavo.pinto@outlook.com,87862-4,18/10/1964,Marseille,France,Male,60,637,3,0.0,0.0,2,1,1,70174.03,0
15642099.0,Marcos Pereira Rocha,marcos.pereira@terra.com.br,50121-5,1985-05-23,Madrid,Spain,Male,39,679,6,0.0,0.0,2,1,0,12266.06,0
15801072.0,Débora Ribeiro Lima,debora.ribeiro@gmail.com,81350-5,21/05/1996,Nantes,France,Female,28,654,7,-0.0,0.0,2,1,0,151316.37,0
15646276.0,Natália Santos Martins,natalia.santos@uol.com,27075-9,19/04/1992,Toulouse,France,Female,32,831,2,-146033.62,262777.99,1,1,0,191260.74,0
15576928.0,Renata Souza Ribeiro,renata.souza@hotmail.com,02976-0,24/08/2001,Lyon,France,Female,23,573,2,0.0,0.0,1,1,0,122964.18,0
15663478.0,Fernando Henrique Costa,fernando.henrique@gmail.com,45645-8,13/10/1992,Paris,France,Male,32,729,6,93694.42,280295.49,1,1,1,79919.13,0
15648178.0,ELAINE PINTO MENDES,,38075-9,2001-07-14,Munich,Germany,Female,23,630,4,137964.51,205990.51,1,0,1,174570.55,0
15788118.0,Gabriel Rocha Carvalho,,24208-6,10/09/1991,Nantes,France,Male,-1,656,7,138705.02,71594.11,2,1,0,37136.15,0
15767722.0,ANA CLARA SOUZA,ana.clara@uol.com.br,05893-0,1985-04-07,Bordeaux,France,Female,39,593,0,117704.73,242396.14,1,1,0,197933.5,0
15620123.0,ALEXANDRE MOREIRA DIAS,alexandre.moreira@outlook.com,37636-8,19/10/1985,Paris,France,Male,39,605,6,-111169.91,99167.09,1,0,0,9641.4,0
15715673.0,ANA CLARA SOUZA,ana.clara@uol.com.br,81510-3,1978-05-10,Zaragoza,Spain,Female,46,651,4,89743.05,49389.6,1,1,0,156425.57,1
15576683.0,Aline Carvalho Araújo,aline.carvalho@yahoo.com.br,84213-8,1981-02-28,Bilbao,Spain,Female,43,568,9,0.0,0.0,1,1,0,125870.79,1
15654531.0,Bruno Souza Martins,bruno.souza@outlook.com,40954-9,2002-10-03,nice,France,Male,22,477,5,82559.42,65531.92,2,0,0,163112.9,1
15805162.0,André Costa Araújo,andre.costa,24819-0,19/01/1999,Toulouse,France,Male,25,550,0,0.0,0.0,2,1,1,184221.11,0
15715750.0,Mônica Dias Borges,monica.dias@gmail.com,16199-6,1980-09-03,Stuttgart,Germany,Female,44,646,2,-113063.83,273266.33,1,0,0,53072.49,1
15757777.0,Letícia Ferreira Silva,leticia.ferreira@uol.com.br,71711-8,1989-03-25,Lyon,France,Female,35,636,2,0.0,0.0,2,1,1,23129.46,0
15762928.0,João Pedro Souza,joao.pedro@outlook,43568-3,1980-03-09,madrid,Spain,Male,44,548,8,-0.0,0.0,1,1,0,16989.77,0
15681026.0,Patrícia Rocha Alves,patricia.rocha@outlook.com,45339-2,26/01/1991,Stuttgart,Germany,Female,33,795,9,104552.72,205991.4,1,1,1,120853.83,1
15626787.0,Vanessa Gomes Carvalho,vanessa.gomes@outlook.com,46297-6,12/11/1993,Valencia,Spain,Female,31,698,8,185078.26,212796.03,1,0,0,115337.74,1
15808175.0,Beatriz Nunes Ferreira,beatriz.nunes@outlook.com,26713-9,07/02/1985,toulouse,France,Female,39,557,7,49572.73,54523.67,1,1,0,,1
15797710.0,Diego Martins Nunes,diego.martins@uol.com.br,44506-4,03/04/1995,Stuttgart,Germany,Male,29,619,4,98955.87,160586.43,1,0,1,131712.51,0
15576745.0,André Costa Araújo,andre.costa@uol.com.br,34497-8,1976-04-04,Toulouse,France,Male,48,769,2,96542.16,50857.27,2,0,1,197885.72,0
15761783.0,Marcos Pereira Rocha,marcos.pereira@terra.com.br,33333-9,08/04/1983,Toulouse,France,Male,41,577,6,0.0,0.0,1,1,1,167621.18,0
15595713.0,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,10172-7,28/07/1991,Barcelona,Spain,Male,33,548,6,0.0,0.0,1,1,1,31728.35,0
15590476.0,Vinicius Araújo Lima,vinicius.araujo@gmail.com,21292-7,28/06/1996,Paris,France,Male,28,589,7,999999.99,0.0,2,1,0,151645.96,0
15662397.0,Ana Clara Souza,ana.clara@outlook.com,75237-2,14/08/1982,Nantes,France,Female,42,640,5,-176099.13,213562.09,1,1,1,8404.73,0
15616929.0,André Costa Araújo,andre.costa@uol.com.br,32110-8,19/09/1962,Valencia,Spain,Male,62,730,5,112181.08,186595.54,1,0,1,61513.87,0
15766659.0,Carlos Eduardo Silva,carlos.eduardo,19097-2,06/09/1991,Sevilla,Spain,Male,33,525,5,0.0,0.0,2,1,0,161002.29,0
15646615.0,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,93853-2,15/02/1996,Hamburg,Germany,Male,28,576,1,119336.29,151536.19,2,0,1,58976.85,0
15601045.0,Lucas Ferreira Lima,lucas.ferreira@yahoo.com,77419-2,1987-04-06,Zaragoza,Spain,Male,37,655,8,-163708.58,343461.35,2,0,0,76259.23,0
15589869.0,Alexandre Moreira Dias,alexandre.moreira@gmail.com,89131-2,07/03/1975,Nice,France,Male,49,437,9,111634.29,62891.58,2,0,1,166440.32,0
15631222.0,Beatriz Nunes Ferreira,,84685-4,01/04/1985,Lyon,France,Female,39,485,2,75339.64,39496.87,1,1,1,70665.16,0
15772412.0,Diego Martins Nunes,diego.martins@uol.com.br,33087-7,1994-07-12,Bilbao,Spain,Male,30,554,6,135370.12,345358.82,1,1,1,179689.05,1
15797389.0,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,51929-4,24/07/2001,Barcelona,Spain,Male,23,604,9,124577.33,126348.59,1,1,1,7267.25,0
15796764.0,Aline Carvalho Araújo,aline.carvalho@uol.com.br,25271-5,1968-04-26,Munich,Germany,Female,56,684,3,127585.98,95766.47,3,1,1,80593.49,1
15660101.0,Paulo Roberto Mendes,paulo.roberto@hotmail.com,01449-8,1993-01-21,Paris,France,Male,31,803,9,157120.86,390455.23,2,1,0,141300.53,0
15748360.0,Mônica Dias Borges,monica.dias@yahoo.com.br,81207-7,1990-09-11,munich,Germany,Female,34,644,10,122196.99,120403.37,2,1,1,182099.71,0
15708693.0,Camila Martins Lima,camila.martins@gmail.com,45725-5,25/12/1991,Bordeaux,France,Female,33,759,2,0.0,0.0,2,1,0,56583.88,0
15679075.0,Thiago Alves Pereira,,21830-7,19/04/1987,Nantes,France,Male,37,701,8,107798.85,287311.3,1,1,0,,0
15746410.0,Bruno Souza Martins,bruno.souza@terra.com.br,91368-9,1986-05-06,Sevilla,Spain,Male,38,432,7,0.0,0.0,2,1,0,,0
15745827.0,THIAGO ALVES PEREIRA,thiago.alves@yahoo.com.br,85916-6,24/02/1994,Bordeaux,France,Male,30,617,3,132005.77,285433.35,1,1,0,142940.39,0
15665416.0,Thiago Alves Pereira,thiago.alves@outlook.com,43693-0,23/11/1962,Toulouse,France,Male,62,779,10,119096.55,260231.89,1,0,1,116977.89,0
15645045.0,Beatriz Nunes Ferreira,beatriz.nunes@hotmail.com,71721-0,1986-04-23,Marseille,France,Female,38,659,9,0.0,0.0,2,1,1,132809.18,0
15605804.0,Gustavo Pinto Ribeiro,gustavo.pinto@yahoo.com.br,22194-9,1979-10-24,Lyon,France,Male,45,737,10,0.0,0.0,2,1,0,1364.54,0
15774491.0,Beatriz Nunes Ferreira,beatriz.nunes@outlook.com,87289-7,1996-05-11,Nice,France,Female,28,480,6,0.0,0.0,2,0,0,48131.92,0
15704681.0,Mateus Carvalho Alves,mateus.carvalho@outlook.com,94622-3,08/07/1987,Hamburg,Germany,Male,37,766,2,99660.13,54843.4,2,0,1,147700.78,0
15721433.0,Letícia Ferreira Silva,leticia.ferreira@gmail.com,83008-9,22/01/1986,Nantes,France,Female,38,664,4,74306.19,45490.44,2,1,0,154395.56,0
15752588.0,Vinicius Araújo Lima,vinicius.araujo@terra.com.br,23281-0,21/08/1988,Lyon,France,Male,36,664,1,0.0,0.0,2,1,1,95372.64,0
15725811.0,Marcos Pereira Rocha,marcos.pereira@outlook.com,58733-6,10/11/1999,Nantes,France,Male,25,705,0,97544.29,193963.17,1,0,1,59887.15,0
15768233.0,Bruno Souza Martins,bruno.souza@yahoo.com.br,24572-5,02/09/1987,Munich,Germany,Male,37,435,8,114346.3,256740.87,1,0,1,980.93,1
15766378.0,Juliana Alves Pereira,juliana.alves@yahoo.com.br,64584-7,1979-02-09,Hamburg,Germany,Female,45,714,9,106431.97,295400.9,2,1,1,,0
15591512.0,Elaine Pinto Mendes,elaine.pinto@uol.com.br,82553-6,28/03/1991,Munich,Germany,Female,33,564,2,115761.51,292722.06,1,0,1,112350.21,1
15629744.0,Vanessa Gomes Carvalho,vanessa.gomes@uol.com.br,27634-7,1953-08-17,Bordeaux,France,Female,71,804,8,0.0,0.0,2,0,1,147995.96,0
15609899.0,Thiago Alves Pereira,thiago.alves@uol.com.br,65315-1,25/09/1987,Madrid,Spain,Male,37,548,4,0.0,0.0,1,1,0,121763.68,0
15620570.0,Vinicius Araújo Lima,vinicius.araujo@hotmail.com,79926-8,15/09/1981,Lyon,France,Male,43,736,4,202443.47,266001.17,1,1,0,72375.03,0
15812594.0,MARCOS PEREIRA ROCHA,marcos.pereira@yahoo.com.br,40011-4,1990-04-06,Nantes,France,Male,34,791,7,0.0,0.0,2,1,0,,0
15814033.0,Gabriel Rocha Carvalho,gabriel.rocha@outlook.com,86958-5,28/01/1986,Barcelona,Spain,Male,38,759,1,0.0,0.0,2,1,0,20778.39,0
15726747.0,Fernando Henrique Costa,fernando.henrique@terra.com.br,18652-4,1961-05-10,Lyon,France,Male,63,714,4,138082.16,162571.96,1,0,1,166677.54,0
15714939.0,Silvana Costa Ferreira,silvana.costa@hotmail.com,14523-8,24/12/1990,Stuttgart,Germany,Female,34,484,4,148249.54,89271.65,1,0,1,33738.27,0
15596552.0,Ricardo Borges Silva,ricardo.borges@outlook.com,24667-8,1976-10-10,Frankfurt,Germany,Male,48,535,5,134542.73,214802.65,1,1,1,58203.67,1
15654878.0,RODRIGO SANTOS GOMES,rodrigo.santos@terra.com.br,10985-0,13/05/1995,Marseille,France,Male,29,450,7,117199.8,227715.31,1,1,1,43480.63,0
15696054.0,João Pedro Souza,joao.pedro@yahoo.com.br,62635-2,1987-09-08,Lyon,France,Male,37,596,2,0.0,0.0,1,0,1,121175.86,0
15636454.0,ANA CLARA SOUZA,ana.clara@gmail.com,66500-4,18/08/1964,Toulouse,France,Female,60,691,6,101070.69,131437.67,1,1,0,177355.8,1
15626414.0,Alexandre Moreira Dias,alexandre.moreira@uol.com.br,56667-3,1980-12-21,Marseille,France,Male,44,703,6,98862.54,176350.47,1,1,0,151516.7,0
15776128.0,Vanessa Gomes Carvalho,vanessa.gomes@uol.com.br,56405-7,08/07/1980,Marseille,France,Female,44,716,6,155114.9,380113.97,1,0,0,133871.83,0
15756932.0,Juliana Alves Pereira,juliana.alves@yahoo.com.br,10089-6,13/12/1988,Bilbao,Spain,Female,36,696,7,0.0,0.0,2,1,1,,0
15756875.0,Rodrigo Santos Gomes,rodrigo.santos@uol.com.br,06994-7,23/08/1990,Barcelona,Spain,Male,34,782,6,147422.44,115761.92,1,0,1,42143.61,0
15703394.0,Vinicius Araújo Lima,vinicius.araujo@outlook.com,75095-9,1997-02-28,Madrid,Spain,Male,27,633,3,0.0,0.0,2,1,0,44008.91,0
15710111.0,Lucas Ferreira Lima,lucas.ferreira@outlook.com,40065-2,14/01/1991,Nice,France,Male,33,742,6,0.0,0.0,2,0,0,38550.4,0
15776629.0,Renata Souza Ribeiro,renata.souza@hotmail.com,72244-6,16/07/1985,Lyon,France,Female,39,650,4,0.0,0.0,2,0,0,186275.7,0
15683841.0,João Pedro Souza,joao.pedro@hotmail.com,54758-4,1983-02-08,Frankfurt,Germany,Male,41,555,10,113270.2,233043.97,2,1,1,185387.14,0
15590434.0,André Costa Araújo,andre.costa@hotmail.com,17191-9,1983-02-25,Bilbao,Spain,Male,41,577,4,89015.61,102739.9,1,0,1,135227.23,0
15605742.0,Paulo Roberto Mendes,paulo.roberto,44047-3,1981-08-26,Lyon,France,Male,-1,737,0,80090.93,61412.09,1,1,0,39920.0,1
,Fernanda Lima Costa,fernanda.lima@outlook.com,59470-4,1988-10-18,Barcelona,Spain,Female,36,616,6,132311.71,241916.95,1,0,0,15462.84,0
15723737.0,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,20483-1,17/07/1997,Bordeaux,France,Male,27,680,3,0.0,0.0,1,1,0,32454.26,0
15787322.0,Mônica Dias Borges,monica.dias@uol.com.br,07511-9,07/04/1983,Lyon,France,Female,41,788,6,0.0,0.0,1,1,1,25571.37,0
15712264.0,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,59708-0,21/01/1985,paris,France,Female,39,713,10,0.0,0.0,2,1,1,126263.97,0
15753861.0,Priscila Rocha Nunes,priscila.rocha@uol.com,90043-9,1997-01-14,Frankfurt,Germany,Female,27,686,1,115095.88,251382.47,2,0,0,78622.46,0
15620398.0,Renata Souza Ribeiro,renata.souza@hotmail.com,41139-3,10/06/1990,Madrid,Spain,Female,34,635,5,98683.47,175441.73,2,1,0,15733.19,0
15709117.0,Larissa Pereira Gomes,larissa.pereira@uol.com,57768-5,22/07/1978,Barcelona,Spain,Female,46,823,3,81576.75,186420.6,1,1,1,,1
15576111.0,Bruno Souza Martins,bruno.souza,94190-6,27/08/1991,Stuttgart,Germany,Male,33,734,5,121898.58,70449.73,1,1,0,61829.89,0
15692430.0,DIEGO MARTINS NUNES,diego.martins@hotmail.com,69209-2,16/10/1988,Stuttgart,Germany,Male,36,699,2,123601.56,190276.82,2,1,0,103557.85,0
15749365.0,Vanessa Gomes Carvalho,vanessa.gomes@outlook.com,98211-6,21/05/1990,Toulouse,France,Female,34,543,8,0.0,0.0,2,0,1,145601.8,0
15684995.0,Lucas Ferreira Lima,lucas.ferreira@terra.com.br,10275-1,1975-01-27,Barcelona,Spain,Male,49,690,8,116622.73,326555.32,1,0,1,51011.29,0
15582616.0,Mônica Dias Borges,monica.dias@outlook.com,92835-5,1986-11-06,Nice,France,Female,38,520,4,0.0,0.0,2,1,0,56388.63,0
15760427.0,MATEUS CARVALHO ALVES,mateus.carvalho@outlook.com,78684-0,1984-01-02,Nantes,France,Male,40,850,6,124788.18,85821.09,1,1,0,65612.12,0
15775572.0,Renata Souza Ribeiro,renata.souza@outlook.com,83122-6,13/05/1982,Munich,Germany,Female,42,531,6,88324.31,131955.28,2,1,0,,0
15743490.0,Priscila Rocha Nunes,priscila.rocha@gmail.com,67882-8,02/08/1968,Frankfurt,Germany,Female,56,795,9,94348.94,113649.2,1,1,0,29239.29,1
15648367.0,Mariana Costa Santos,mariana.costa@yahoo.com.br,87903-0,1995-01-26,Berlin,Germany,Female,29,600,6,74430.1,62058.99,2,1,1,96051.1,0
15682928.0,CARLOS EDUARDO SILVA,carlos.eduardo@gmail.com,60531-4,1985-01-19,Zaragoza,Spain,Male,39,695,4,65521.2,174835.89,1,1,1,1243.97,0
15708867.0,Mônica Dias Borges,monica.dias@gmail.com,27148-9,1986-10-10,Madrid,Spain,Female,38,684,3,134168.5,88979.46,3,1,0,3966.5,1
15782096.0,Letícia Ferreira Silva,leticia.ferreira@outlook.com,71374-8,11/02/1988,Zaragoza,Spain,Female,36,616,6,0.0,0.0,1,1,1,12916.32,1
15683562.0,João Pedro Souza,joao.pedro@outlook.com,36493-4,16/09/1989,Paris,France,Male,35,646,6,84026.86,189473.61,1,0,1,164255.69,0
15597033.0,Paulo Roberto Mendes,paulo.roberto@gmail.com,65396-4,01/10/1987,Stuttgart,Germany,Male,37,708,8,999999.99,244087.64,1,1,1,26912.34,0
15572762.0,DÉBORA RIBEIRO LIMA,debora.ribeiro@yahoo.com.br,88970-6,04/08/1974,Munich,Germany,Female,-1,410,2,102278.79,235339.4,2,1,0,89822.48,0
15675328.0,Mariana Costa Santos,mariana.costa@gmail.com,73860-4,06/10/1987,Paris,France,Female,37,449,6,0.0,0.0,2,1,0,82176.48,0
15617065.0,Rafael Oliveira Costa,,24179-8,04/08/1982,Bilbao,Spain,Male,42,650,4,194532.66,456252.4,1,1,0,171045.31,1
15658052.0,Letícia Ferreira Silva,leticia.ferreira@outlook.com,54589-2,04/09/1980,Marseille,France,Female,44,626,10,81553.93,168453.79,1,1,0,20063.63,1
15591766.0,ALINE CARVALHO ARAÚJO,aline.carvalho@terra.com.br,80221-3,1999-02-05,Barcelona,Spain,Female,25,607,4,121166.89,195091.95,1,0,1,115288.24,0
15590828.0,Vinicius Araújo Lima,vinicius.araujo@outlook.com,24444-2,1982-06-09,Hamburg,Germany,Male,42,782,7,126428.38,211861.16,1,1,0,39830.1,0
15655952.0,Felipe Lima Santos,felipe.lima@gmail.com,51906-3,1977-06-17,Toulouse,France,Male,47,550,2,0.0,0.0,2,1,1,97057.28,0
15583049.0,Mônica Dias Borges,monica.dias@outlook.com,02824-7,1990-08-14,Hamburg,Germany,Female,34,643,7,160426.07,207586.04,1,0,1,,0
15773520.0,Priscila Rocha Nunes,priscila.rocha@yahoo.com.br,72735-2,1981-04-12,Marseille,France,Female,43,999,4,92599.55,271558.68,2,1,1,167336.78,0
15606158.0,Vanessa Gomes Carvalho,vanessa.gomes@yahoo.com.br,07500-0,21/09/1985,marseille,France,Female,39,999,9,0.0,0.0,1,1,0,3740.93,0
15628279.0,Silvana Costa Ferreira,,65511-6,27/08/1986,Marseille,France,Female,38,624,3,0.0,0.0,2,1,1,163666.85,0
15802857.0,Elaine Pinto Mendes,elaine.pinto@terra.com.br,97430-0,07/01/1991,Zaragoza,Spain,Female,33,999,8,115409.6,339134.1,1,0,1,1539.21,0
15660316.0,Natália Santos Martins,natalia.santos@hotmail.com,64376-7,1990-09-11,Berlin,Germany,Female,34,420,1,135549.9,324722.82,1,0,0,149471.13,1
15717498.0,Gabriel Rocha Carvalho,gabriel.rocha@gmail.com,80359-5,1982-02-24,Toulouse,France,Male,42,775,6,133970.22,189888.66,2,0,1,187839.9,0
15670496.0,Débora Ribeiro Lima,,22826-3,1997-09-12,Barcelona,Spain,Female,27,655,9,0.0,0.0,2,0,0,108008.05,0
15705309.0,Diego Martins Nunes,diego.martins@hotmail.com,83042-0,1985-04-10,Barcelona,Spain,Male,39,629,5,0.0,0.0,2,0,0,116748.14,0
15692406.0,JOÃO PEDRO SOUZA,joao.pedro@yahoo.com.br,93398-1,09/05/1987,Bordeaux,France,Male,37,427,5,0.0,0.0,2,1,1,121485.1,0
15580629.0,GABRIEL ROCHA CARVALHO,gabriel.rocha@uol.com.br,40911-9,28/11/1993,Nice,France,Male,31,999,6,134837.58,113650.72,1,1,0,192029.19,0
15664881.0,Fernando Henrique Costa,fernando.henrique@gmail.com,30196-2,14/02/1990,Lyon,France,Male,34,702,4,100054.77,156958.34,1,1,0,109496.45,0
15769499.0,Débora Ribeiro Lima,debora.ribeiro@yahoo.com.br,60155-5,24/01/1950,Valencia,Spain,Female,74,545,3,0.0,0.0,2,1,1,161326.73,0
15598510.0,Mateus Carvalho Alves,mateus.carvalho@outlook.com,20356-0,12/01/1997,Cologne,Germany,Male,27,583,4,105907.42,150213.93,2,1,1,195732.04,0
15667438.0,Mariana Costa Santos,mariana.costa@hotmail.com,98504-0,27/11/1986,Marseille,France,Female,38,675,1,104016.88,63645.7,1,0,0,22068.83,1
15809087.0,ANDRÉ COSTA ARAÚJO,andre.costa@gmail.com,17415-8,1960-12-24,Nantes,France,Male,64,598,1,0.0,0.0,2,1,0,195635.3,1
15603156.0,Natália Santos Martins,natalia.santos@hotmail.com,45923-9,1991-11-13,Nantes,France,Female,33,571,1,0.0,0.0,2,1,0,102750.7,0
15795186.0,Vinicius Araújo Lima,vinicius.araujo@yahoo.com.br,83592-2,18/09/1986,Nice,France,Male,38,999,5,0.0,0.0,1,1,0,115700.2,0
15619708.0,Lucas Ferreira Lima,lucas.ferreira@yahoo.com.br,91170-1,1999-03-14,Lyon,France,Male,25,745,5,-157993.15,283928.72,2,1,0,146041.45,0
15731755.0,Paulo Roberto Mendes,paulo.roberto@hotmail.com,49158-8,22/06/1975,Lyon,France,Male,49,680,10,0.0,0.0,2,1,0,187008.45,0
15675176.0,LEANDRO NUNES FERREIRA,leandro.nunes@hotmail.com,61867-7,11/08/1973,Toulouse,France,Male,51,512,6,144953.31,339017.06,1,1,1,165035.17,0
15764892.0,Aline Carvalho Araújo,,00829-3,07/03/1973,Valencia,Spain,Female,51,590,10,84474.62,84166.89,2,1,1,190937.09,0
15687634.0,Diego Martins Nunes,diego.martins,83529-2,15/12/1975,Munich,Germany,Male,49,561,5,94754.0,87315.59,1,1,1,26691.31,0
15778861.0,Rafael Oliveira Costa,rafael.oliveira@outlook.com,04407-2,1991-08-17,Madrid,Spain,Male,33,720,6,97188.62,252242.12,1,0,0,91881.29,0
15651823.0,Renata Souza Ribeiro,renata.souza@uol.com.br,55922-0,03/11/1964,lyon,France,Female,60,590,6,147751.75,174953.0,1,1,0,88206.04,1
15657603.0,Aline Carvalho Araújo,aline.carvalho@uol.com.br,39511-2,1989-10-02,Bordeaux,France,Female,35,850,6,81684.97,124762.06,1,1,0,824.0,0
15706071.0,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,92651-3,1985-10-04,Stuttgart,Germany,Male,39,528,0,127631.62,372705.33,1,0,1,22197.8,1
15737047.0,Aline Carvalho Araújo,aline.carvalho@hotmail.com,37017-7,21/05/1979,Nantes,France,Female,45,754,6,0.0,0.0,1,1,0,73881.68,1
,Mariana Costa Santos,mariana.costa@gmail.com,39072-1,1972-07-25,Frankfurt,Germany,Female,52,619,8,124099.13,159844.87,1,0,0,23904.52,0
15628272.0,Fernanda Lima Costa,fernanda.lima@terra.com.br,04716-9,26/12/1988,Toulouse,France,Female,36,774,9,114997.42,120667.58,1,1,0,75304.09,0
15639665.0,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,68423-9,25/09/1963,Barcelona,Spain,Male,61,846,0,0.0,0.0,2,1,1,96202.44,0
15643770.0,Beatriz Nunes Ferreira,beatriz.nunes@hotmail.com,49750-4,1972-11-07,Bordeaux,France,Female,52,682,5,112670.48,249833.39,1,1,0,21085.17,1
15574369.0,THIAGO ALVES PEREIRA,thiago.alves@hotmail.com,87324-9,1971-05-26,Sevilla,Spain,Male,53,999,5,167259.44,299056.63,1,1,1,22357.25,0
15741181.0,Thiago Alves Pereira,thiago.alves@yahoo.com.br,80538-5,23/07/1983,paris,France,Male,41,721,6,135071.12,402517.33,1,1,1,64477.25,0
15604130.0,Mônica Dias Borges,monica.dias@terra.com.br,67413-4,1977-03-21,valencia,Spain,Female,47,622,6,142319.03,298607.7,1,0,0,100183.05,0
15801316.0,Alexandre Moreira Dias,alexandre.moreira@outlook.com,04236-7,14/03/1963,Bordeaux,France,Male,61,523,8,66250.71,41241.84,1,1,1,21859.06,0
15775131.0,Alexandre Moreira Dias,alexandre.moreira,23500-2,04/08/1992,bilbao,Spain,Male,32,580,9,142188.2,252290.04,2,0,1,128028.6,0
15777958.0,Alexandre Moreira Dias,alexandre.moreira@gmail.com,33961-7,1985-02-21,Marseille,France,Male,39,587,10,0.0,0.0,2,1,1,170409.45,0
15635141.0,Ricardo Borges Silva,,56441-0,1965-10-20,Munich,Germany,Male,59,598,8,118210.42,98472.21,2,0,0,60192.14,1
15611767.0,Débora Ribeiro Lima,debora.ribeiro@outlook.com,36808-7,18/03/1972,Berlin,Germany,Female,52,624,0,133723.43,234390.33,1,0,0,4859.59,1
15695792.0,João Pedro Souza,joao.pedro@uol.com.br,40235-5,02/12/1959,Bordeaux,France,Male,65,673,0,0.0,0.0,1,1,1,85733.33,0
15566211.0,Vanessa Gomes Carvalho,vanessa.gomes@hotmail.com,62216-1,18/07/1983,Hamburg,Germany,Female,41,616,1,103560.57,79377.37,1,1,0,236.45,1
15799925.0,Vinicius Araújo Lima,vinicius.araujo@outlook.com,57673-9,1964-06-03,Nice,France,Male,60,800,6,88541.57,65973.33,2,1,1,131718.12,0
15718406.0,Mateus Carvalho Alves,mateus.carvalho@gmail.com,03923-8,20/01/1983,Nice,France,Male,41,540,3,0.0,0.0,2,1,0,121098.65,0
15721740.0,Rafael Oliveira Costa,rafael.oliveira@terra.com.br,92104-2,1974-06-02,Hamburg,Germany,Male,50,633,7,88302.65,246143.98,1,1,1,195937.16,0
15776985.0,LARISSA PEREIRA GOMES,larissa.pereira@hotmail.com,50519-1,1988-07-22,Nice,France,Female,36,652,6,112518.71,126684.46,2,0,1,,0
15575399.0,Silvana Costa Ferreira,silvana.costa@outlook.com,78961-9,07/08/1982,Lyon,France,Female,42,999,1,152160.21,319298.61,2,1,0,101778.9,0
15602280.0,Patrícia Rocha Alves,,13608-8,1997-10-10,Cologne,Germany,Female,27,829,9,112045.67,143337.53,1,1,1,119708.21,1
15735025.0,Fernando Henrique Costa,fernando.henrique@hotmail.com,97510-7,15/09/1987,Sevilla,Spain,Male,37,535,3,175534.78,421072.9,2,1,1,9241.52,0
15693704.0,Silvana Costa Ferreira,silvana.costa@outlook.com,52313-3,10/12/2000,Nice,France,Female,24,679,6,114948.76,227740.36,2,0,1,135768.25,0
15625151.0,Cristiane Moreira Pinto,cristiane.moreira@terra.com.br,50394-0,26/07/1958,nantes,France,Female,66,640,9,116037.76,165779.45,1,0,1,184636.05,0
15635972.0,Alexandre Moreira Dias,alexandre.moreira@uol.com.br,49105-6,06/05/1988,Zaragoza,Spain,Male,36,484,8,0.0,0.0,2,1,0,186136.48,0
15711716.0,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,55181-8,1968-11-16,Toulouse,France,Female,56,580,1,131368.3,253297.94,1,1,0,106918.67,1
15783026.0,Silvana Costa Ferreira,silvana.costa@uol.com.br,85538-6,1983-10-12,Lyon,France,Female,41,701,2,0.0,0.0,1,1,0,47856.78,0
15684696.0,Mônica Dias Borges,monica.dias@hotmail.com,53994-1,03/07/1998,Madrid,Spain,Female,26,560,3,116576.45,191862.57,1,1,0,,0
15594576.0,Vinicius Araújo Lima,vinicius.araujo@terra.com.br,03720-5,1992-11-25,Lyon,France,Male,32,524,1,-144875.71,168770.81,1,0,0,187740.04,0
15792660.0,Rodrigo Santos Gomes,rodrigo.santos@uol.com.br,20320-1,1986-09-07,Lyon,France,Male,38,614,2,-116248.88,61788.47,1,1,0,105140.92,0
15756155.0,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,21889-2,1992-04-13,toulouse,France,Male,32,645,4,0.0,0.0,2,0,1,97628.08,0
15628298.0,Juliana Alves Pereira,juliana.alves@gmail.com,60768-7,1977-10-07,Valencia,Spain,Female,47,500,8,128486.11,199065.88,1,1,0,179227.12,0
15710456.0,Beatriz Nunes Ferreira,beatriz.nunes@gmail.com,81762-2,04/03/1997,Nantes,France,Female,27,607,2,0.0,0.0,2,1,0,,0
15811490.0,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,79045-6,1991-09-26,Nantes,France,Male,33,627,5,0.0,0.0,2,1,1,103737.82,0
15619857.0,Beatriz Nunes Ferreira,beatriz.nunes@gmail.com,46936-3,11/10/1960,Paris,France,Female,64,605,2,129555.7,268148.04,1,1,1,13601.79,0
15658768.0,Renata Souza Ribeiro,renata.souza@uol.com.br,59360-3,04/03/1975,Toulouse,France,Female,49,547,2,0.0,0.0,1,0,0,,1
15689201.0,Amanda Oliveira Rocha,amanda.oliveira@hotmail,56915-1,24/11/1975,Bordeaux,France,Female,49,721,1,120108.56,99476.3,1,0,1,183421.76,0
15565706.0,Diego Martins Nunes,diego.martins@gmail.com,85146-1,1989-05-06,Zaragoza,Spain,Male,35,612,1,0.0,0.0,1,1,1,83256.26,1
